latitude,longitude,html,popup,icon,type
41.4923325,2.0312617,<a href='/ca/rubi-can-carreras'><span class='titol'>RubÃ­ - VallÃ¨s Occidental</span><span class='punt'>RubÃ­: Can Carreras</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.542413187011306,1.887373924255371,<a href='/ca/olesa-de-montserrat-cementiri'><span class='titol'>Olesa de Montserrat - Baix Llobregat</span><span class='punt'>Cementiri d'Olesa de Montserrat</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.61026851865524,1.7675435543060303,<a href='/ca/bruc-can-macana'><span class='titol'>Bruc - Anoia</span><span class='punt'>Bruc: Can MaÃ§ana</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.59826489401116,1.7322564125061035,<a href='/ca/castelloli-la-casella-de-can-soteras'><span class='titol'>CastellolÃ­ - Anoia</span><span class='punt'>CastellolÃ­: La casella de Can Soteras</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.58167275102265,1.7254060506820679,<a href='/ca/castelloli-muntanya-de-la-febre-morta'><span class='titol'>CastellolÃ­ - Anoia</span><span class='punt'>CastellolÃ­: Muntanya de la Febre Morta</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.6067262,1.6409088,<a href='/ca/odena-guixera-la-reductora'><span class='titol'>Ã’dena - Anoia</span><span class='punt'>Ã’dena: Guixera la Reductora</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.7454941,1.8055433,<a href='/ca/sant-joan-de-vilatorrada-a-400m-c55-i-cami-torres'><span class='titol'>Sant joan de Vilatorrada - Bages</span><span class='punt'>A uns 400 m. de l'eix del Cardener (C-55) i de la futura presÃ³ dels Lledoners i als peus del camÃ­ de les Torres a la banda esquerra</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.77595248012271,1.4425617456436157,<a href='/ca/castellfollit-de-riubregos-cementiri'><span class='titol'>Castellfollit de RiubregÃ³s - Anoia</span><span class='punt'>Cementiri Castellfollit de RiubregÃ³s</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.69797451773719,1.3137996196746826,<a href='/ca/oluges-cementiri-estaras'><span class='titol'>Oluges - Segarra</span><span class='punt'>Cementiri Oluges (EstarÃ s)</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.73297223333424,1.399780511856079,<a href='/ca/estaras-fora-cementiri-sant-ferran'><span class='titol'>EstarÃ s - Segarra</span><span class='punt'>Fora i dins del cementiri de Ferran (EstarÃ s)</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
